Provincia,Partido,Localidad,Tecnologia,Accesos
BUENOS AIRES,Tres De Febrero,Loma Hermosa,ADSL,286.0
BUENOS AIRES,Tres De Febrero,Loma Hermosa,CABLEMODEM,6.074
BUENOS AIRES,Tres De Febrero,Loma Hermosa,FIBRA OPTICA,63.0
BUENOS AIRES,Tres De Febrero,Loma Hermosa,OTROS,18.0
BUENOS AIRES,Tres De Febrero,Martín Coronado,ADSL,32.0
BUENOS AIRES,Tres De Febrero,Martín Coronado,CABLEMODEM,5.339
BUENOS AIRES,Tres De Febrero,Martín Coronado,DIAL UP,1.0
BUENOS AIRES,Tres De Febrero,Martín Coronado,FIBRA OPTICA,2.929
BUENOS AIRES,Tres De Febrero,Martín Coronado,OTROS,6.0
BUENOS AIRES,Tres De Febrero,Pablo Podestá,ADSL,1.231
BUENOS AIRES,Tres De Febrero,Pablo Podestá,CABLEMODEM,3.616
BUENOS AIRES,Tres De Febrero,Pablo Podestá,FIBRA OPTICA,9.0
BUENOS AIRES,Tres De Febrero,Pablo Podestá,OTROS,12.0
BUENOS AIRES,Tres De Febrero,Pablo Podestá,WIRELESS,438.0
BUENOS AIRES,Tres De Febrero,Remedios De Escalada,ADSL,30.0
BUENOS AIRES,Tres De Febrero,Remedios De Escalada,CABLEMODEM,3.099
BUENOS AIRES,Tres De Febrero,Remedios De Escalada,FIBRA OPTICA,9.456
BUENOS AIRES,Tres De Febrero,Remedios De Escalada,OTROS,16.0
BUENOS AIRES,Tres De Febrero,Saenz Peña,ADSL,71.0
BUENOS AIRES,Tres De Febrero,Saenz Peña,CABLEMODEM,5.794
BUENOS AIRES,Tres De Febrero,Saenz Peña,FIBRA OPTICA,983.0
BUENOS AIRES,Tres De Febrero,Saenz Peña,SATELITAL,1.0
BUENOS AIRES,Tres De Febrero,Saenz Peña,WIRELESS,1.0
BUENOS AIRES,Tres De Febrero,Santos Lugares,ADSL,73.0
BUENOS AIRES,Tres De Febrero,Santos Lugares,CABLEMODEM,6.982
BUENOS AIRES,Tres De Febrero,Santos Lugares,FIBRA OPTICA,1.436
BUENOS AIRES,Tres De Febrero,Santos Lugares,OTROS,8.0
BUENOS AIRES,Tres De Febrero,Santos Lugares,WIRELESS,1.0
BUENOS AIRES,Tres De Febrero,Villa Bosch (Est. Juan Maria Bosch),ADSL,33.0
BUENOS AIRES,Tres De Febrero,Villa Bosch (Est. Juan Maria Bosch),CABLEMODEM,7.693
BUENOS AIRES,Tres De Febrero,Villa Bosch (Est. Juan Maria Bosch),FIBRA OPTICA,6.591
BUENOS AIRES,Tres De Febrero,Villa Bosch (Est. Juan Maria Bosch),OTROS,3.0
BUENOS AIRES,Tres De Febrero,Villa Raffo,ADSL,39.0
BUENOS AIRES,Tres De Febrero,Villa Raffo,CABLEMODEM,2.09
BUENOS AIRES,Tres De Febrero,Villa Raffo,FIBRA OPTICA,764.0
BUENOS AIRES,Tres De Febrero,Villa Raffo,OTROS,3.0
BUENOS AIRES,Tres Lomas,Tres Lomas,ADSL,62.0
BUENOS AIRES,Tres Lomas,Tres Lomas,CABLEMODEM,814.0
BUENOS AIRES,Tres Lomas,Tres Lomas,DIAL UP,1.0
BUENOS AIRES,Tres Lomas,Tres Lomas,FIBRA OPTICA,446.0
BUENOS AIRES,Tres Lomas,Tres Lomas,OTROS,319.0
BUENOS AIRES,Tres Lomas,Tres Lomas,WIRELESS,133.0
BUENOS AIRES,Vicente López,Carapachay,ADSL,167.0
BUENOS AIRES,Vicente López,Carapachay,CABLEMODEM,4.7
BUENOS AIRES,Vicente López,Carapachay,DIAL UP,1.0
BUENOS AIRES,Vicente López,Carapachay,FIBRA OPTICA,3.24
BUENOS AIRES,Vicente López,Carapachay,OTROS,2.0
BUENOS AIRES,Vicente López,Florida,ADSL,307.0
BUENOS AIRES,Vicente López,Florida,CABLEMODEM,11.716
BUENOS AIRES,Vicente López,Florida,DIAL UP,2.0
BUENOS AIRES,Vicente López,Florida,FIBRA OPTICA,10.548
BUENOS AIRES,Vicente López,Florida,OTROS,6.0
BUENOS AIRES,Vicente López,Florida,WIRELESS,2.0
BUENOS AIRES,Vicente López,Florida Oeste,ADSL,135.0
BUENOS AIRES,Vicente López,Florida Oeste,CABLEMODEM,5.575
BUENOS AIRES,Vicente López,Florida Oeste,FIBRA OPTICA,3.769
BUENOS AIRES,Vicente López,Florida Oeste,OTROS,5.0
BUENOS AIRES,Vicente López,Florida Oeste,SATELITAL,1.0
BUENOS AIRES,Vicente López,Florida Oeste,WIRELESS,245.0
BUENOS AIRES,Vicente López,La Lucila,ADSL,70.0
BUENOS AIRES,Vicente López,La Lucila,CABLEMODEM,3.386
BUENOS AIRES,Vicente López,La Lucila,DIAL UP,1.0
BUENOS AIRES,Vicente López,La Lucila,FIBRA OPTICA,2.26
BUENOS AIRES,Vicente López,La Lucila,OTROS,1.0
BUENOS AIRES,Vicente López,Munro,ADSL,157.0
BUENOS AIRES,Vicente López,Munro,CABLEMODEM,8.334
BUENOS AIRES,Vicente López,Munro,DIAL UP,8.0
BUENOS AIRES,Vicente López,Munro,FIBRA OPTICA,7.648
BUENOS AIRES,Vicente López,Munro,OTROS,10.0
BUENOS AIRES,Vicente López,Munro,SATELITAL,1.0
BUENOS AIRES,Vicente López,Munro,WIRELESS,1.0
BUENOS AIRES,Vicente López,Olivos,ADSL,528.0
BUENOS AIRES,Vicente López,Olivos,CABLEMODEM,18.949
BUENOS AIRES,Vicente López,Olivos,DIAL UP,4.0
BUENOS AIRES,Vicente López,Olivos,FIBRA OPTICA,16.306
BUENOS AIRES,Vicente López,Olivos,OTROS,10.0
BUENOS AIRES,Vicente López,Olivos,SATELITAL,1.0
BUENOS AIRES,Vicente López,Vicente López,ADSL,127.0
BUENOS AIRES,Vicente López,Vicente López,CABLEMODEM,8.292
BUENOS AIRES,Vicente López,Vicente López,DIAL UP,3.0
BUENOS AIRES,Vicente López,Vicente López,FIBRA OPTICA,5.601
BUENOS AIRES,Vicente López,Vicente López,OTROS,17.0
BUENOS AIRES,Vicente López,Vicente López,WIRELESS,1.0
BUENOS AIRES,Vicente López,Villa Adelina,CABLEMODEM,529.0
BUENOS AIRES,Vicente López,Villa Adelina,FIBRA OPTICA,1.429
BUENOS AIRES,Vicente López,Villa Martelli,ADSL,240.0
BUENOS AIRES,Vicente López,Villa Martelli,CABLEMODEM,5.538
BUENOS AIRES,Vicente López,Villa Martelli,DIAL UP,1.0
BUENOS AIRES,Vicente López,Villa Martelli,FIBRA OPTICA,5.904
BUENOS AIRES,Vicente López,Villa Martelli,OTROS,3.0
BUENOS AIRES,Vicente López,Villa Martelli,WIRELESS,375.0
BUENOS AIRES,Villa Gesell,Villa Gesell,ADSL,4.684
BUENOS AIRES,Villa Gesell,Villa Gesell,FIBRA OPTICA,6.899
BUENOS AIRES,Villa Gesell,Villa Gesell,OTROS,20.0
BUENOS AIRES,Villarino,Argerich,WIRELESS,31.0
BUENOS AIRES,Villarino,Country Los Medanos,WIRELESS,267.0
BUENOS AIRES,Villarino,Juan Cousté  (Est. Algarrobo),DIAL UP,1.0
BUENOS AIRES,Villarino,Juan Cousté  (Est. Algarrobo),WIRELESS,82.0
BUENOS AIRES,Villarino,Mayor Buratovich,FIBRA OPTICA,630.0
BUENOS AIRES,Villarino,Médanos,ADSL,461.0
BUENOS AIRES,Villarino,Médanos,CABLEMODEM,551.0
BUENOS AIRES,Villarino,Médanos,DIAL UP,1.0
BUENOS AIRES,Villarino,Médanos,WIRELESS,103.0
BUENOS AIRES,Villarino,Pedro Luro,ADSL,379.0
BUENOS AIRES,Villarino,Pedro Luro,CABLEMODEM,582.0
BUENOS AIRES,Villarino,Pedro Luro,FIBRA OPTICA,1.666
BUENOS AIRES,Villarino,Pedro Luro,OTROS,1.0
BUENOS AIRES,Villarino,Pedro Luro,WIRELESS,550.0
BUENOS AIRES,Villarino,Teniente Origone,WIRELESS,16.0
BUENOS AIRES,Zárate,Escalada,WIRELESS,75.0
BUENOS AIRES,Zárate,Lima,ADSL,1.0
BUENOS AIRES,Zárate,Lima,FIBRA OPTICA,1.0
BUENOS AIRES,Zárate,Lima,WIRELESS,903.0
BUENOS AIRES,Zárate,Zárate,ADSL,533.0
BUENOS AIRES,Zárate,Zárate,CABLEMODEM,27.242
BUENOS AIRES,Zárate,Zárate,FIBRA OPTICA,1.242
BUENOS AIRES,Zárate,Zárate,OTROS,700.0
BUENOS AIRES,Zárate,Zárate,SATELITAL,5.0
BUENOS AIRES,Zárate,Zárate,WIRELESS,1.451
CABA,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,ADSL,54.102
CABA,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,CABLEMODEM,
CABA,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,DIAL UP,2.05
CABA,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,FIBRA OPTICA,230.402
CABA,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,OTROS,27.704
CABA,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,SATELITAL,67.0
CABA,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,WIRELESS,4.493
CATAMARCA,Ambato,El Bolsón,SATELITAL,1.0
CATAMARCA,Ambato,El Rodeo,SATELITAL,1.0
CATAMARCA,Ambato,El Rodeo,WIRELESS,152.0
CATAMARCA,Ambato,La Puerta,SATELITAL,5.0
CATAMARCA,Ambato,Las Chacritas,SATELITAL,1.0
CATAMARCA,Ambato,Los Talas,WIRELESS,66.0
CATAMARCA,Ambato,Los Varela,SATELITAL,1.0
CATAMARCA,Ancasti,Ancasti,SATELITAL,1.0
CATAMARCA,Andalgalá,Aconquija,SATELITAL,1.0
CATAMARCA,Andalgalá,Andalgalá,ADSL,579.0
CATAMARCA,Andalgalá,Andalgalá,FIBRA OPTICA,144.0
CATAMARCA,Andalgalá,Andalgalá,OTROS,1.0
CATAMARCA,Andalgalá,Andalgalá,SATELITAL,2.0
CATAMARCA,Andalgalá,Andalgalá,WIRELESS,203.0
CATAMARCA,Andalgalá,Chaquiago,FIBRA OPTICA,9.0
CATAMARCA,Andalgalá,Chaquiago,SATELITAL,1.0
CATAMARCA,Andalgalá,Chaquiago,WIRELESS,14.0
CATAMARCA,Andalgalá,El Alamito,WIRELESS,20.0
CATAMARCA,Andalgalá,El Potrero,FIBRA OPTICA,13.0
CATAMARCA,Andalgalá,La Aguada,FIBRA OPTICA,11.0
CATAMARCA,Andalgalá,La Aguada,WIRELESS,5.0
CATAMARCA,Andalgalá,La Mesada,FIBRA OPTICA,1.0
CATAMARCA,Antofagasta de la Sierra,Antofagasta de la Sierra,SATELITAL,4.0
CATAMARCA,Belén,Belén,SATELITAL,5.0
CATAMARCA,Belén,Belén,WIRELESS,30.0
CATAMARCA,Belén,El Durazno,SATELITAL,1.0
CATAMARCA,Belén,Hualfín,SATELITAL,1.0
CATAMARCA,Belén,Las Juntas,WIRELESS,5.0
CATAMARCA,Belén,Londres,SATELITAL,1.0
CATAMARCA,Belén,Londres,WIRELESS,20.0
CATAMARCA,Capayán,Capayán,SATELITAL,1.0
CATAMARCA,Capayán,Chumbicha,ADSL,78.0
CATAMARCA,Capayán,Chumbicha,FIBRA OPTICA,5.0
CATAMARCA,Capayán,Chumbicha,SATELITAL,1.0
CATAMARCA,Capayán,Chumbicha,WIRELESS,474.0
CATAMARCA,Capayán,Colonia del Valle,SATELITAL,1.0
CATAMARCA,Capayán,Colonia Nueva Coneta,FIBRA OPTICA,10.0
CATAMARCA,Capayán,Colonia Nueva Coneta,SATELITAL,1.0
CATAMARCA,Capayán,Colonia Nueva Coneta,WIRELESS,9.0
CATAMARCA,Capayán,Coneta,FIBRA OPTICA,10.0
CATAMARCA,Capayán,Coneta,SATELITAL,1.0
CATAMARCA,Capayán,Huillapima,FIBRA OPTICA,5.0
CATAMARCA,Capayán,Huillapima,SATELITAL,1.0
CATAMARCA,Capayán,Huillapima,WIRELESS,9.0
CATAMARCA,Capayán,Los Angeles,WIRELESS,5.0
CATAMARCA,Capayán,Miraflores,FIBRA OPTICA,7.0
CATAMARCA,Capayán,Miraflores,SATELITAL,2.0
CATAMARCA,Capayán,Miraflores,WIRELESS,10.0
CATAMARCA,Capayán,San Martín,SATELITAL,7.0
CATAMARCA,Capital,El Pantanillo,ADSL,4.0
CATAMARCA,Capital,El Pantanillo,CABLEMODEM,6.0
CATAMARCA,Capital,El Pantanillo,FIBRA OPTICA,34.0
CATAMARCA,Capital,El Pantanillo,SATELITAL,2.0
CATAMARCA,Capital,San Fernando del Valle de Catamarca,ADSL,2.415
CATAMARCA,Capital,San Fernando del Valle de Catamarca,CABLEMODEM,10.257
CATAMARCA,Capital,San Fernando del Valle de Catamarca,DIAL UP,1.0
CATAMARCA,Capital,San Fernando del Valle de Catamarca,FIBRA OPTICA,49.363
CATAMARCA,Capital,San Fernando del Valle de Catamarca,SATELITAL,1.0
CATAMARCA,Capital,San Fernando del Valle de Catamarca,WIRELESS,14.0
CATAMARCA,El Alto,El Alto,SATELITAL,1.0
CATAMARCA,El Alto,El Alto,WIRELESS,28.0
CATAMARCA,El Alto,Tapso,SATELITAL,1.0
CATAMARCA,Fray Mamerto Esquiú,El Hueco,FIBRA OPTICA,26.0
CATAMARCA,Fray Mamerto Esquiú,La Carrera,SATELITAL,1.0
CATAMARCA,Fray Mamerto Esquiú,La Falda De San Antonio,WIRELESS,5.0
CATAMARCA,Fray Mamerto Esquiú,La Tercena,WIRELESS,5.0
CATAMARCA,Fray Mamerto Esquiú,San Antonio,FIBRA OPTICA,4.0
CATAMARCA,Fray Mamerto Esquiú,Villa Las Pirquitas,SATELITAL,1.0
CATAMARCA,La Paz,Icaño,SATELITAL,1.0
CATAMARCA,La Paz,Quirós,WIRELESS,27.0
CATAMARCA,La Paz,Recreo,ADSL,38.0
CATAMARCA,La Paz,Recreo,CABLEMODEM,40.0
CATAMARCA,La Paz,Recreo,FIBRA OPTICA,1.86
CATAMARCA,La Paz,Recreo,SATELITAL,1.0
CATAMARCA,La Paz,Recreo,WIRELESS,5.0
CATAMARCA,La Paz,San Antonio,WIRELESS,26.0
CATAMARCA,Paclín,La Merced,ADSL,60.0
CATAMARCA,Paclín,La Merced,SATELITAL,4.0
CATAMARCA,Paclín,La Merced,WIRELESS,5.0
CATAMARCA,Paclín,La Viña,WIRELESS,10.0
CATAMARCA,Paclín,Las Lajas,SATELITAL,1.0
CATAMARCA,Paclín,San Antonio,SATELITAL,1.0
CATAMARCA,Paclín,San Antonio,WIRELESS,7.0
CATAMARCA,Pomán,Colpes,WIRELESS,16.0
CATAMARCA,Pomán,Mutquin,SATELITAL,1.0
CATAMARCA,Pomán,Pomán,SATELITAL,2.0
CATAMARCA,Pomán,San Miguel,WIRELESS,7.0
CATAMARCA,Pomán,Saujil,SATELITAL,1.0
CATAMARCA,Pomán,Saujil,WIRELESS,169.0
CATAMARCA,Pomán,Siján,SATELITAL,1.0
CATAMARCA,Santa María,Chañar Punco,ADSL,34.0
CATAMARCA,Santa María,Chañar Punco,FIBRA OPTICA,137.0
CATAMARCA,Santa María,Famatanca,ADSL,45.0
CATAMARCA,Santa María,La Loma,ADSL,75.0
CATAMARCA,Santa María,La Loma,FIBRA OPTICA,73.0
CATAMARCA,Santa María,La Loma,SATELITAL,1.0
CATAMARCA,Santa María,Las Mojarras,ADSL,47.0
CATAMARCA,Santa María,Las Mojarras,FIBRA OPTICA,107.0
CATAMARCA,Santa María,Loro Huasi,ADSL,107.0
CATAMARCA,Santa María,Loro Huasi,FIBRA OPTICA,95.0
CATAMARCA,Santa María,San José,ADSL,126.0
CATAMARCA,Santa María,San José,FIBRA OPTICA,138.0
CATAMARCA,Santa María,San José,SATELITAL,1.0
CATAMARCA,Santa María,Santa María,ADSL,925.0
CATAMARCA,Santa María,Santa María,FIBRA OPTICA,823.0
CATAMARCA,Santa María,Santa María,SATELITAL,1.0
CATAMARCA,Santa María,Santa María,WIRELESS,5.0
CATAMARCA,Santa Rosa,Alijilán,SATELITAL,2.0
CATAMARCA,Santa Rosa,Bañado de Ovanta,SATELITAL,1.0
CATAMARCA,Santa Rosa,Lavalle,SATELITAL,1.0
CATAMARCA,Santa Rosa,Los Altos,SATELITAL,1.0
CATAMARCA,Santa Rosa,Los Altos,WIRELESS,6.0
CATAMARCA,Tinogasta,Fiambalá,FIBRA OPTICA,8.0
CATAMARCA,Tinogasta,Fiambalá,SATELITAL,2.0
CATAMARCA,Tinogasta,Fiambalá,WIRELESS,7.0
CATAMARCA,Tinogasta,Tinogasta,ADSL,418.0
CATAMARCA,Tinogasta,Tinogasta,FIBRA OPTICA,1.828
CATAMARCA,Tinogasta,Tinogasta,SATELITAL,2.0
CATAMARCA,Valle Viejo,El Bañado,FIBRA OPTICA,7.0
CATAMARCA,Valle Viejo,El Portezuelo,SATELITAL,6.0
CATAMARCA,Valle Viejo,Polcos,FIBRA OPTICA,213.0
CATAMARCA,Valle Viejo,Pozo Del Mistol,FIBRA OPTICA,18.0
CATAMARCA,Valle Viejo,San Isidro,FIBRA OPTICA,2.543
CATAMARCA,Valle Viejo,San Isidro,WIRELESS,5.0
CATAMARCA,Valle Viejo,Santa Rosa,FIBRA OPTICA,759.0
CATAMARCA,Valle Viejo,Santa Rosa,WIRELESS,5.0
CATAMARCA,Valle Viejo,Sumalao,FIBRA OPTICA,1.0
CATAMARCA,Valle Viejo,Sumalao,WIRELESS,5.0
CATAMARCA,Valle Viejo,Villa Dolores,FIBRA OPTICA,103.0
CATAMARCA,Valle Viejo,Villa Dolores,WIRELESS,5.0
CHACO,12 de Octubre,Gancedo,FIBRA OPTICA,26.0
CHACO,12 de Octubre,Gancedo,SATELITAL,2.0
CHACO,12 de Octubre,Gancedo,WIRELESS,119.0
CHACO,12 de Octubre,General Capdevila,FIBRA OPTICA,35.0
CHACO,12 de Octubre,General Pinedo,ADSL,113.0
CHACO,12 de Octubre,General Pinedo,FIBRA OPTICA,632.0
CHACO,12 de Octubre,General Pinedo,SATELITAL,2.0
CHACO,12 de Octubre,General Pinedo,WIRELESS,1.0
CHACO,12 de Octubre,Mesón de Fierro,WIRELESS,21.0
CHACO,1º de Mayo,Colonia Benítez,ADSL,106.0
CHACO,1º de Mayo,Colonia Benítez,FIBRA OPTICA,11.0
CHACO,1º de Mayo,Colonia Benítez,SATELITAL,1.0
CHACO,1º de Mayo,Colonia Benítez,WIRELESS,2.0
CHACO,1º de Mayo,Margarita Belén,ADSL,191.0
CHACO,1º de Mayo,Margarita Belén,FIBRA OPTICA,325.0
CHACO,1º de Mayo,Margarita Belén,WIRELESS,77.0
CHACO,2 de Abril,Hermoso Campo,CABLEMODEM,28.0
CHACO,2 de Abril,Hermoso Campo,FIBRA OPTICA,244.0
CHACO,2 de Abril,Hermoso Campo,SATELITAL,1.0
CHACO,2 de Abril,Itín,FIBRA OPTICA,52.0
CHACO,2 de Abril,Itín,OTROS,478.0
CHACO,25 de Mayo,Colonia Aborigen,WIRELESS,59.0
CHACO,25 de Mayo,Machagai,ADSL,192.0
CHACO,25 de Mayo,Machagai,CABLEMODEM,432.0
CHACO,25 de Mayo,Machagai,FIBRA OPTICA,685.0
CHACO,25 de Mayo,Machagai,WIRELESS,226.0
CHACO,9 de Julio,Las Breñas,ADSL,682.0
CHACO,9 de Julio,Las Breñas,FIBRA OPTICA,233.0
CHACO,9 de Julio,Las Breñas,SATELITAL,1.0
CHACO,Almirante Brown,Concepción del Bermejo,FIBRA OPTICA,44.0
CHACO,Almirante Brown,Concepción del Bermejo,SATELITAL,2.0
CHACO,Almirante Brown,Concepción del Bermejo,WIRELESS,230.0
CHACO,Almirante Brown,Los Frentones,FIBRA OPTICA,344.0
CHACO,Almirante Brown,Los Frentones,SATELITAL,1.0
CHACO,Almirante Brown,Pampa del Infierno,FIBRA OPTICA,1.375
CHACO,Almirante Brown,Pampa del Infierno,SATELITAL,5.0
CHACO,Almirante Brown,Pampa del Infierno,WIRELESS,190.0
CHACO,Almirante Brown,Taco Pozo,FIBRA OPTICA,416.0
CHACO,Almirante Brown,Taco Pozo,SATELITAL,3.0
CHACO,Bermejo,General Vedia,ADSL,89.0
CHACO,Bermejo,General Vedia,FIBRA OPTICA,30.0
CHACO,Bermejo,General Vedia,SATELITAL,1.0
CHACO,Bermejo,General Vedia,WIRELESS,130.0
CHACO,Bermejo,Isla del Cerrito,SATELITAL,1.0
CHACO,Bermejo,La Leonesa,ADSL,354.0
CHACO,Bermejo,La Leonesa,WIRELESS,228.0
CHACO,Bermejo,Las Palmas,FIBRA OPTICA,46.0
CHACO,Bermejo,Las Palmas,SATELITAL,1.0
CHACO,Bermejo,Las Palmas,WIRELESS,261.0
CHACO,Bermejo,Puerto Bermejo Nuevo,FIBRA OPTICA,14.0
CHACO,Bermejo,Puerto Bermejo Nuevo,WIRELESS,51.0
CHACO,Bermejo,Puerto Eva Perón,FIBRA OPTICA,15.0
CHACO,Bermejo,Puerto Eva Perón,SATELITAL,1.0
CHACO,Bermejo,Puerto Eva Perón,WIRELESS,41.0
CHACO,Chacabuco,Charata,ADSL,824.0
CHACO,Chacabuco,Charata,FIBRA OPTICA,3.765
CHACO,Chacabuco,Charata,SATELITAL,2.0
CHACO,Chacabuco,Charata,WIRELESS,230.0
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,ADSL,1.369
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,CABLEMODEM,13.0
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,FIBRA OPTICA,7.967
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,OTROS,24.0
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,SATELITAL,2.0
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,WIRELESS,116.0
CHACO,Fray Justo Santa María De Oro,Chorotis,OTROS,25.0
CHACO,Fray Justo Santa María De Oro,OTROS,OTROS,60.0
CHACO,Fray Justo Santa María de Oro,Santa Sylvina,CABLEMODEM,32.0
CHACO,Fray Justo Santa María De Oro,Santa Sylvina,OTROS,950.0
CHACO,Fray Justo Santa María de Oro,Santa Sylvina,SATELITAL,1.0
CHACO,General Belgrano,Corzuela,ADSL,68.0
CHACO,General Belgrano,Corzuela,FIBRA OPTICA,183.0
CHACO,General Belgrano,Corzuela,SATELITAL,1.0
CHACO,General Belgrano,Corzuela,WIRELESS,28.0
CHACO,General Donovan,La Escondida,ADSL,32.0
CHACO,General Donovan,La Escondida,CABLEMODEM,311.0
CHACO,General Donovan,La Escondida,FIBRA OPTICA,180.0
CHACO,General Donovan,La Escondida,SATELITAL,2.0
CHACO,General Donovan,La Verde,ADSL,10.0
CHACO,General Donovan,La Verde,CABLEMODEM,142.0
CHACO,General Donovan,La Verde,FIBRA OPTICA,58.0
CHACO,General Donovan,La Verde,OTROS,305.0
CHACO,General Donovan,La Verde,SATELITAL,2.0
CHACO,General Donovan,Lapachito,ADSL,1.0
CHACO,General Donovan,Lapachito,CABLEMODEM,90.0
CHACO,General Donovan,Lapachito,FIBRA OPTICA,45.0
CHACO,General Donovan,Makallé,ADSL,26.0
CHACO,General Donovan,Makallé,CABLEMODEM,502.0
CHACO,General Donovan,Makallé,SATELITAL,1.0
CHACO,General Güemes,El Espinillo,SATELITAL,1.0
CHACO,General Güemes,El Sauzal,SATELITAL,1.0
CHACO,General Güemes,El Sauzal,WIRELESS,62.0
CHACO,General Güemes,El Sauzalito,SATELITAL,1.0
CHACO,General Güemes,El Sauzalito,WIRELESS,120.0
CHACO,General Güemes,Fortín Lavalle,WIRELESS,36.0
CHACO,General Güemes,Fuerte Esperanza,FIBRA OPTICA,8.0
CHACO,General Güemes,Fuerte Esperanza,SATELITAL,1.0
CHACO,General Güemes,Juan José Castelli,ADSL,333.0
CHACO,General Güemes,Juan José Castelli,FIBRA OPTICA,294.0
CHACO,General Güemes,Juan José Castelli,WIRELESS,646.0
CHACO,General Güemes,Miraflores,WIRELESS,712.0
CHACO,General Güemes,Nueva Pompeya,FIBRA OPTICA,1.0
CHACO,General Güemes,Nueva Pompeya,SATELITAL,4.0
CHACO,General Güemes,Nueva Pompeya,WIRELESS,308.0
CHACO,General Güemes,Villa Río Bermejito,ADSL,3.0
CHACO,General Güemes,Villa Río Bermejito,FIBRA OPTICA,194.0
CHACO,General Güemes,Villa Río Bermejito,SATELITAL,2.0
CHACO,General Güemes,Villa Río Bermejito,WIRELESS,222.0
CHACO,General Güemes,Wichi,SATELITAL,1.0
CHACO,General Güemes,Wichi,WIRELESS,91.0
CHACO,Independencia,Avia Terai,ADSL,50.0
CHACO,Independencia,Avia Terai,FIBRA OPTICA,42.0
CHACO,Independencia,Avia Terai,SATELITAL,1.0
CHACO,Independencia,Avia Terai,WIRELESS,1.0
CHACO,Independencia,Campo Largo,ADSL,76.0
CHACO,Independencia,Campo Largo,FIBRA OPTICA,482.0
CHACO,Independencia,Campo Largo,OTROS,3.0
CHACO,Libertad,Laguna Blanca,SATELITAL,2.0
CHACO,Libertad,Puerto Tirol,ADSL,369.0
CHACO,Libertad,Puerto Tirol,CABLEMODEM,1.0
CHACO,Libertad,Puerto Tirol,FIBRA OPTICA,479.0
CHACO,Libertad,Puerto Tirol,WIRELESS,73.0
CHACO,Libertador General San Martín,Ciervo Petiso,SATELITAL,1.0
CHACO,Libertador General San Martín,Ciervo Petiso,WIRELESS,57.0
CHACO,Libertador General San Martín,General José de San Martín,ADSL,69.0
CHACO,Libertador General San Martín,General José de San Martín,CABLEMODEM,315.0
CHACO,Libertador General San Martín,General José de San Martín,FIBRA OPTICA,6.33
CHACO,Libertador General San Martín,General José de San Martín,WIRELESS,450.0
CHACO,Libertador General San Martín,La Eduvigis,SATELITAL,1.0
CHACO,Libertador General San Martín,Laguna Limpia,WIRELESS,89.0
CHACO,Libertador General San Martín,Pampa Almirón,FIBRA OPTICA,26.0
CHACO,Libertador General San Martín,Pampa Almirón,WIRELESS,50.0
CHACO,Libertador General San Martín,Pampa del Indio,FIBRA OPTICA,25.0
CHACO,Libertador General San Martín,Pampa del Indio,SATELITAL,2.0
CHACO,Libertador General San Martín,Pampa del Indio,WIRELESS,742.0
CHACO,Libertador General San Martín,Presidencia Roca,FIBRA OPTICA,504.0
CHACO,Libertador General San Martín,Presidencia Roca,SATELITAL,2.0
CHACO,Libertador General San Martín,Presidencia Roca,WIRELESS,46.0
CHACO,Maipú,Tres Isletas,ADSL,193.0
CHACO,Maipú,Tres Isletas,WIRELESS,57.0
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,ADSL,66.0
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,CABLEMODEM,73.0
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,FIBRA OPTICA,553.0
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,SATELITAL,1.0
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,WIRELESS,625.0
CHACO,Mayor Luis J. Fontana,Enrique Urién,FIBRA OPTICA,37.0
CHACO,Mayor Luis J. Fontana,Villa Angela,ADSL,581.0
CHACO,Mayor Luis J. Fontana,Villa Angela,CABLEMODEM,10.0
CHACO,Mayor Luis J. Fontana,Villa Angela,FIBRA OPTICA,5.577
CHACO,Mayor Luis J. Fontana,Villa Angela,WIRELESS,380.0
CHACO,O Higgins,La Clotilde,CABLEMODEM,32.0
CHACO,O Higgins,La Clotilde,FIBRA OPTICA,78.0
CHACO,O Higgins,La Clotilde,OTROS,116.0
CHACO,O Higgins,La Clotilde,SATELITAL,1.0
CHACO,O Higgins,La Tigra,OTROS,252.0
CHACO,O Higgins,La Tigra,SATELITAL,1.0
CHACO,O Higgins,San Bernardo,ADSL,147.0
